Index,Arduino_CUSUM
301,67.82284545898438
302,67.9414291381836
303,68.01783752441406
304,68.2074203491211
305,68.28495788574219
306,68.36747741699219
307,68.44340515136719
308,68.67584228515625
309,68.83972930908203
310,69.00618743896484
311,69.01380157470703
312,69.11959838867188
313,69.32002258300781
314,69.53443145751953
315,69.53974914550781
316,69.525390625
317,69.57057189941406
318,69.6156005859375
319,69.78964233398438
320,69.94624328613281
321,70.1832275390625
322,70.32361602783203
323,70.43110656738281
324,70.65735626220703
325,70.83255004882812
326,71.00322723388672
327,71.19596099853516
328,71.31078338623047
329,71.46041107177734
330,71.65328216552734
331,71.66324615478516
332,71.79168701171875
333,71.86683654785156
334,71.94024658203125
335,72.02118682861328
336,72.17020416259766
337,72.29646301269531
338,72.35697174072266
339,72.51917266845703
340,72.67524719238281
341,72.83043670654297
342,72.97882843017578
343,73.17789459228516
344,73.26468658447266
345,73.35590362548828
346,73.52604675292969
347,73.68809509277344
348,73.8799057006836
349,74.0055160522461
350,74.1673355102539
351,74.3594970703125
352,74.44406127929688
353,74.67340087890625
354,74.75642395019531
355,74.78657531738281
356,74.9051513671875
357,75.0428466796875
358,75.12870025634766
359,75.19517517089844
360,75.28179168701172
361,75.47270965576172
362,75.47626495361328
363,75.48059844970703
364,75.53148651123047
365,75.71928405761719
366,75.89665222167969
367,75.97348022460938
368,76.10165405273438
369,76.26303100585938
370,76.41632843017578
371,76.57220458984375
372,76.708740234375
373,76.85262298583984
374,76.89508819580078
375,77.1413345336914
376,77.25569915771484
377,77.4087142944336
378,77.45577239990234
379,77.55977630615234
380,77.72769165039062
381,77.86075592041016
382,78.00033569335938
383,78.05072021484375
384,78.20330810546875
385,78.29888916015625
386,78.32936096191406
387,78.48919677734375
388,78.61461639404297
389,78.6976318359375
390,78.83765411376953
391,78.8572769165039
392,79.09886169433594
393,79.09033203125
394,79.23313903808594
395,79.34471893310547
396,79.40280151367188
397,79.54568481445312
398,79.6471939086914
399,79.8568115234375
400,79.9193115234375
401,79.89476013183594
402,79.82669830322266
403,79.66924285888672
404,79.5605239868164
405,79.41219329833984
406,79.20362854003906
407,79.21279907226562
408,79.20326232910156
409,79.11473846435547
410,78.94010162353516
411,78.87297058105469
412,78.72319030761719
413,78.66138458251953
414,78.61481475830078
415,78.53109741210938
416,78.43345642089844
417,78.39923858642578
418,78.36495971679688
419,78.29524230957031
420,78.19584655761719
421,78.155029296875
422,78.0740966796875
423,78.0617904663086
424,77.90030670166016
425,77.80474090576172
426,77.7742919921875
427,77.64627075195312
428,77.46222686767578
429,77.40348052978516
430,77.28175354003906
431,77.16621398925781
432,77.1194076538086
433,77.14591217041016
434,77.06025695800781
435,77.02381896972656
436,76.8212661743164
437,76.73905181884766
438,76.5582275390625
439,76.37984466552734
440,76.36983489990234
441,76.32169342041016
442,76.2672119140625
443,76.15319061279297
444,75.99928283691406
445,75.93779754638672
446,75.7928237915039
447,75.8387451171875
448,75.75917053222656
449,75.692626953125
450,75.52484130859375
451,75.4697494506836
452,75.4478530883789
453,75.3821792602539
454,75.30304718017578
455,75.30473327636719
456,75.26144409179688
457,75.2138671875
458,75.18948364257812
459,75.12679290771484
460,75.21320343017578
461,75.15131378173828
462,75.1280517578125
463,75.0966567993164
464,75.05491638183594
465,75.03128051757812
466,74.97053527832031
467,74.78917694091797
468,74.66818237304688
469,74.71342468261719
470,74.73650360107422
471,74.65267944335938
472,74.44256591796875
473,74.32516479492188
474,74.16885375976562
475,74.00382995605469
476,73.9771957397461
477,73.9074478149414
478,73.90680694580078
479,73.7614974975586
480,73.63336944580078
481,73.59168243408203
482,73.57707977294922
483,73.49314880371094
484,73.36817169189453
485,73.39054107666016
486,73.40419006347656
487,73.38529205322266
488,73.35391235351562
489,73.21817779541016
490,73.03939056396484
491,73.0767593383789
492,73.01945495605469
493,72.90404510498047
494,72.91072845458984
495,72.80668640136719
496,72.71095275878906
497,72.66221618652344
498,72.5185546875
499,72.42139434814453
500,72.29566955566406
501,72.2518310546875
502,72.12565612792969
503,72.06259155273438
504,71.98821258544922
505,71.88409423828125
506,71.68511962890625
507,71.57806396484375
508,71.4566421508789
509,71.39369201660156
510,71.30082702636719
511,71.21155548095703
512,71.10601806640625
513,71.02680206298828
514,70.94757843017578
515,70.74988555908203
516,70.75157165527344
517,70.71605682373047
518,70.66034698486328
519,70.55268096923828
520,70.52145385742188
521,70.4384994506836
522,70.36412048339844
523,70.22750091552734
524,70.23648834228516
525,70.17353820800781
526,70.20524597167969
527,70.22804260253906
528,70.16606140136719
529,70.1340560913086
530,70.15692901611328
531,70.06573486328125
532,70.00994873046875
533,69.93304443359375
534,69.88603973388672
535,69.83161163330078
536,69.82695007324219
537,69.79358673095703
538,69.68548583984375
539,69.65165710449219
540,69.54735565185547
541,69.42655944824219
542,69.40338134765625
543,69.2806625366211
544,69.234130859375
545,69.1304931640625
546,69.14009857177734
547,69.11437225341797
548,69.03292083740234
549,69.01189422607422
550,68.97232818603516
551,68.85301208496094
552,68.78215026855469
553,68.67524719238281
554,68.63752746582031
555,68.54532623291016
556,68.47395324707031
557,68.3526382446289
558,68.24530029296875
559,68.19273376464844
560,68.08390808105469
561,68.01799774169922
562,67.96762084960938
563,67.89920043945312
564,67.82636260986328
565,67.6820297241211
566,67.61050415039062
567,67.46339416503906
568,67.46295928955078
569,67.35577392578125
570,67.30583190917969
571,67.2744369506836
572,67.21773529052734
573,67.22754669189453
574,67.12899017333984
575,67.09439086914062
576,66.98977661132812
577,67.0384521484375
578,67.01631164550781
579,66.94345092773438
580,66.9263687133789
581,66.81382751464844
582,66.83265686035156
583,66.72046661376953
584,66.58876037597656
585,66.53108215332031
586,66.51799774169922
587,66.46277618408203
588,66.37094116210938
589,66.37425994873047
590,66.43841552734375
591,66.28829193115234
592,66.30652618408203
593,66.22944641113281
594,66.22378540039062
595,66.08100891113281
596,66.01490783691406
597,65.91484069824219
598,65.83785247802734
599,65.73236846923828
600,65.69767761230469
601,65.70442199707031
602,65.62786865234375
603,65.56446838378906
604,65.45816040039062
605,65.45463562011719
606,65.43008422851562
607,65.30225372314453
608,65.32266998291016
609,65.21438598632812
610,65.11197662353516
611,64.9893798828125
612,64.8804931640625
613,64.81279754638672
614,64.78795623779297
615,64.70295715332031
616,64.6429214477539
617,64.57903289794922
618,64.58557891845703
619,64.64627075195312
620,64.54466247558594
621,64.5870132446289
622,64.64030456542969
623,64.60188293457031
624,64.59571075439453
625,64.46247100830078
626,64.4358901977539
627,64.36058807373047
628,64.3036880493164
629,64.28147888183594
630,64.28253936767578
631,64.23174285888672
632,64.31021118164062
633,64.29015350341797
634,64.23217010498047
635,64.20525360107422
636,64.15242767333984
637,64.05206298828125
638,64.02848052978516
639,64.02637481689453
640,63.997215270996094
641,63.96761703491211
642,63.9278564453125
643,63.92129135131836
644,63.812808990478516
645,63.82130813598633
646,63.73102569580078
647,63.70036315917969
648,63.69087600708008
649,63.65574645996094
650,63.53494644165039
651,63.48991775512695
652,63.45980453491211
653,63.46102523803711
654,63.43901443481445
655,63.420753479003906
656,63.42953109741211
657,63.35030746459961
658,63.27545166015625
659,63.22977066040039
660,63.20071029663086
661,63.22244644165039
662,63.13636016845703
663,63.05000305175781
664,63.04205322265625
665,62.97836685180664
666,62.923667907714844
667,62.90799331665039
668,62.83457946777344
669,62.75609588623047
670,62.69989776611328
671,62.63742446899414
672,62.56111526489258
673,62.55889892578125
674,62.4925651550293
675,62.45233917236328
676,62.415470123291016
677,62.284393310546875
678,62.257652282714844
679,62.285560607910156
680,62.24199295043945
681,62.162601470947266
682,62.1817626953125
683,62.15143966674805
684,62.156742095947266
685,62.124488830566406
686,62.11107635498047
687,62.13695526123047
688,62.12580108642578
689,62.10142517089844
690,62.02775192260742
691,62.01322555541992
692,61.952030181884766
693,62.01287841796875
694,61.98744201660156
695,61.90851974487305
696,61.94422149658203
697,61.88138198852539
698,61.76581573486328
699,61.6757926940918
700,61.636844635009766
701,61.57579803466797
702,61.55659484863281
703,61.5052490234375
704,61.37781524658203
705,61.323890686035156
706,61.366310119628906
707,61.305416107177734
708,61.237796783447266
709,61.19218444824219
710,61.22955322265625
711,61.1490478515625
712,61.14581298828125
713,61.07754898071289
714,61.02275466918945
715,60.9667854309082
716,60.96391296386719
717,60.95308303833008
718,60.9641227722168
719,60.974735260009766
720,61.036468505859375
721,61.0008544921875
722,60.84401321411133
723,60.78014373779297
724,60.70547103881836
725,60.65324401855469
726,60.66841506958008
727,60.60367965698242
728,60.528045654296875
729,60.512840270996094
730,60.50739288330078
731,60.458187103271484
732,60.43951416015625
733,60.424896240234375
734,60.4043083190918
735,60.34028244018555
736,60.337074279785156
737,60.194549560546875
738,60.18574142456055
739,60.16726303100586
740,60.22518539428711
741,60.20034408569336
742,60.168514251708984
743,60.18699645996094
744,60.18413162231445
745,60.14722442626953
746,60.10962677001953
747,60.079505920410156
748,59.993614196777344
749,60.01438522338867
750,59.95318603515625
751,59.90333557128906
752,59.899024963378906
753,59.844608306884766
754,59.803924560546875
755,59.838653564453125
756,59.77363204956055
757,59.727516174316406
758,59.761131286621094
759,59.70984649658203
760,59.64892578125
761,59.62546920776367
762,59.61845779418945
763,59.55326461791992
764,59.51182556152344
765,59.471153259277344
766,59.391876220703125
767,59.357948303222656
768,59.4010009765625
769,59.40706253051758
770,59.338932037353516
771,59.32060623168945
772,59.27483367919922
773,59.23299026489258
774,59.23879623413086
775,59.23243713378906
776,59.24088668823242
777,59.22787094116211
778,59.15717697143555
779,59.10052490234375
780,59.01114273071289
781,59.00586700439453
782,59.034568786621094
783,58.926761627197266
784,58.89696502685547
785,58.8870735168457
786,58.84375
787,58.77273941040039
788,58.693241119384766
789,58.718868255615234
790,58.67620086669922
791,58.697505950927734
792,58.63494110107422
793,58.66105651855469
794,58.65302276611328
795,58.6215934753418
796,58.642250061035156
797,58.59300994873047
798,58.544044494628906
799,58.511451721191406
800,58.47465515136719
801,58.43574142456055
802,58.39533996582031
803,58.32421875
804,58.336021423339844
805,58.26593780517578
806,58.19955825805664
807,58.12841033935547
808,58.17243957519531
809,58.166290283203125
810,58.1622428894043
811,58.04116439819336
812,57.99257278442383
813,58.014068603515625
814,58.046180725097656
815,57.923561096191406
816,57.786277770996094
817,57.693138122558594
818,57.59988021850586
819,57.60268783569336
820,57.59270477294922
821,57.642879486083984
822,57.621212005615234
823,57.57509231567383
824,57.61797332763672
825,57.622886657714844
826,57.624610900878906
827,57.64310073852539
828,57.60325241088867
829,57.58970260620117
830,57.608890533447266
831,57.49038314819336
832,57.46125411987305
833,57.3919792175293
834,57.32143783569336
835,57.25663375854492
836,57.24348831176758
837,57.213233947753906
838,57.13316345214844
839,57.13043212890625
840,57.123207092285156
841,57.1154899597168
842,57.10273742675781
843,57.12882614135742
844,57.06935501098633
845,57.013328552246094
846,57.01778793334961
847,57.0162353515625
848,57.03769302368164
849,57.00852584838867
850,57.007301330566406
851,57.02959060668945
852,56.969234466552734
853,57.020530700683594
854,56.959197998046875
855,56.85707473754883
856,56.82328796386719
857,56.80439758300781
858,56.7454833984375
859,56.67159652709961
860,56.61336898803711
861,56.63620376586914
862,56.51357650756836
863,56.3914909362793
864,56.30559539794922
865,56.326446533203125
866,56.339351654052734
867,56.27391052246094
868,56.24864959716797
869,56.249488830566406
870,56.2441520690918
871,56.24098587036133
872,56.2227897644043
873,56.210479736328125
874,56.118587493896484
875,56.187015533447266
876,56.15184783935547
877,56.147247314453125
878,56.0591926574707
879,56.01609802246094
880,56.02357864379883
881,56.003662109375
882,55.9890022277832
883,55.90380096435547
884,55.89963912963867
885,55.85036849975586
886,55.749427795410156
887,55.75132369995117
888,55.72597122192383
889,55.66694641113281
890,55.653404235839844
891,55.543907165527344
892,55.61162567138672
893,55.47969055175781
894,55.46873092651367
895,55.43288803100586
896,55.35425567626953
897,55.343631744384766
898,55.29991912841797
899,55.34312057495117
900,55.26823425292969
901,55.30308532714844
902,55.30274200439453
903,55.23014831542969
904,55.19654846191406
905,55.13071060180664
906,55.01589584350586
907,55.0767822265625
908,55.1224365234375
909,55.103981018066406
910,55.015506744384766
911,55.013916015625
912,54.94501495361328
913,54.94731903076172
914,54.961830139160156
915,54.9459342956543
916,54.91849136352539
917,54.94252014160156
918,54.96635818481445
919,54.96112060546875
920,54.93143081665039
921,54.949432373046875
922,54.934444427490234
923,54.9754753112793
924,54.89408874511719
925,54.86648941040039
926,54.89213943481445
927,54.83747482299805
928,54.73647689819336
929,54.73828125
930,54.68804168701172
931,54.64265060424805
932,54.65372848510742
933,54.72517395019531
934,54.70389938354492
935,54.72312927246094
936,54.60475158691406
937,54.58570098876953
938,54.48472595214844
939,54.38547134399414
940,54.42564392089844
941,54.434051513671875
942,54.437042236328125
943,54.390350341796875
944,54.31023025512695
945,54.30683135986328
946,54.23366928100586
947,54.319515228271484
948,54.3005485534668
949,54.29229736328125
950,54.19921875
951,54.200157165527344
952,54.2287483215332
953,54.220542907714844
954,54.20090103149414
955,54.2489013671875
956,54.25905990600586
957,54.26548385620117
958,54.291282653808594
959,54.284725189208984
960,54.40361022949219
961,54.397525787353516
962,54.42386245727539
963,54.44322967529297
964,54.45375442504883
965,54.479461669921875
966,54.473670959472656
967,54.36561965942383
968,54.30842208862305
969,54.391944885253906
970,54.456634521484375
971,54.43053436279297
972,54.296966552734375
973,54.24189758300781
974,54.15351867675781
975,54.05746841430664
976,54.07904815673828
977,54.063785552978516
978,54.10731506347656
979,54.027278900146484
980,53.96167755126953
981,53.96976089477539
982,54.00090408325195
983,53.97260665893555
984,53.90898513793945
985,53.971473693847656
986,54.02643585205078
987,54.05341339111328
988,54.069580078125
989,53.995948791503906
990,53.88505554199219
991,53.9599609375
992,53.95329284667969
993,53.896427154541016
994,53.94466018676758
995,53.897281646728516
996,53.85689163208008
997,53.856956481933594
998,53.77480697631836
999,53.73267364501953
1000,53.66563415527344
1001,53.66935729980469
1002,53.601566314697266
1003,53.58834457397461
1004,53.565155029296875
1005,53.5160026550293
1006,53.38418197631836
1007,53.332069396972656
1008,53.26725769042969
1009,53.253204345703125
1010,53.21293640136719
1011,53.17565155029297
1012,53.12400817871094
1013,53.09518051147461
1014,53.06620788574219
1015,52.93347930908203
1016,52.9749641418457
1017,52.983821868896484
1018,52.974891662597656
1019,52.920291900634766
1020,52.93258285522461
1021,52.89937973022461
1022,52.87356185913086
1023,52.79289245605469
1024,52.840110778808594
1025,52.823974609375
1026,52.891090393066406
1027,52.950340270996094
1028,52.9348030090332
1029,52.945594787597656
1030,53.0047721862793
1031,52.96312713623047
1032,52.9526481628418
1033,52.92337417602539
1034,52.92044448852539
1035,52.91083908081055
1036,52.94523239135742
1037,52.95412826538086
1038,52.896610260009766
1039,52.90488815307617
1040,52.85045623779297
1041,52.78120422363281
1042,52.79861831665039
1043,52.727359771728516
1044,52.723785400390625
1045,52.66920852661133
1046,52.715492248535156
1047,52.73020935058594
1048,52.69509506225586
1049,52.713836669921875
1050,52.715938568115234
1051,52.64661407470703
1052,52.6204833984375
1053,52.56196594238281
1054,52.5652961730957
1055,52.51967239379883
1056,52.49261474609375
1057,52.42059326171875
1058,52.36095428466797
1059,52.350406646728516
1060,52.289154052734375
1061,52.2663688659668
1062,52.25747299194336
1063,52.23222351074219
1064,52.202877044677734
1065,52.10890197753906
1066,52.080482482910156
1067,51.98365020751953
1068,52.01921463012695
1069,51.958187103271484
1070,51.948829650878906
1071,51.9561653137207
1072,51.940513610839844
1073,51.98506164550781
1074,51.93128204345703
1075,51.9354133605957
1076,51.87588882446289
1077,51.955535888671875
1078,51.97079086303711
1079,51.939842224121094
1080,51.95957565307617
1081,51.89229202270508
1082,51.94460678100586
1083,51.87741470336914
1084,51.79225158691406
1085,51.7745246887207
1086,51.79744338989258
1087,51.781803131103516
1088,51.732574462890625
1089,51.77031707763672
1090,51.86374282836914
1091,51.76085662841797
1092,51.8121452331543
1093,51.77598571777344
1094,51.805267333984375
1095,51.70857620239258
1096,51.68217849731445
1097,51.624446868896484
1098,51.58781433105469
1099,51.52485275268555
1100,51.526947021484375
1101,51.567169189453125
1102,51.53056716918945
1103,51.50597381591797
1104,51.44168472290039
1105,51.472206115722656
1106,51.483272552490234
1107,51.39875793457031
1108,51.45127487182617
1109,51.38461685180664
1110,51.32327651977539
1111,51.243080139160156
1112,51.175445556640625
1113,51.14590072631836
1114,51.15605545043945
1115,51.110267639160156
1116,51.08757400512695
1117,51.06121826171875
1118,51.100311279296875
1119,51.18981170654297
1120,51.12814712524414
1121,51.20054626464844
1122,51.28318405151367
1123,51.28025817871094
1124,51.30738067626953
1125,51.21575164794922
1126,51.22367858886719
1127,51.18598175048828
1128,51.16541290283203
1129,51.17724609375
1130,51.210845947265625
1131,51.195804595947266
1132,51.301944732666016
1133,51.31568145751953
1134,51.293758392333984
1135,51.30094909667969
1136,51.28373718261719
1137,51.221736907958984
1138,51.231868743896484
1139,51.26219177246094
1140,51.26699447631836
1141,51.27134704589844
1142,51.26606750488281
1143,51.292049407958984
1144,51.221771240234375
1145,51.26189422607422
1146,51.208621978759766
1147,51.211631774902344
1148,51.23463821411133
1149,51.23333740234375
1150,51.15081024169922
1151,51.13997268676758
1152,51.143226623535156
1153,51.17616653442383
1154,51.187042236328125
1155,51.20143508911133
1156,51.24150085449219
1157,51.19786071777344
1158,51.15827941894531
1159,51.146385192871094
1160,51.1502685546875
1161,51.20253372192383
1162,51.1519660949707
1163,51.10103988647461
1164,51.1248779296875
1165,51.09543991088867
1166,51.074520111083984
1167,51.09085464477539
1168,51.05191421508789
1169,51.00802993774414
1170,50.98539352416992
1171,50.9566764831543
1172,50.91462707519531
1173,50.943565368652344
1174,50.91093826293945
1175,50.903316497802734
1176,50.898868560791016
1177,50.80378341674805
1178,50.808929443359375
1179,50.86664581298828
1180,50.85554122924805
1181,50.80986785888672
1182,50.8591194152832
1183,50.860652923583984
1184,50.896522521972656
1185,50.89612579345703
1186,50.91389083862305
1187,50.96962356567383
1188,50.98955535888672
1189,50.99666213989258
1190,50.95600891113281
1191,50.97257614135742
1192,50.94388198852539
1193,51.03348922729492
1194,51.03941345214844
1195,50.99338150024414
1196,51.05861282348633
1197,51.02809524536133
1198,50.94622039794922
1199,50.889076232910156
1200,50.881568908691406
1201,50.715518951416016
1202,50.59012985229492
1203,50.433319091796875
1204,50.202144622802734
1205,50.04254150390625
1206,49.97692108154297
1207,49.8103141784668
1208,49.63700485229492
1209,49.48508834838867
1210,49.41429138183594
1211,49.228023529052734
1212,49.1173210144043
1213,48.94279479980469
1214,48.781349182128906
1215,48.618621826171875
1216,48.507911682128906
1217,48.389312744140625
1218,48.292137145996094
1219,48.19448471069336
1220,48.14708709716797
1221,48.00382995605469
1222,47.74104309082031
1223,47.569664001464844
1224,47.38749313354492
1225,47.227325439453125
1226,47.13357162475586
1227,46.96083450317383
1228,46.777183532714844
1229,46.653141021728516
1230,46.538665771484375
1231,46.380794525146484
1232,46.253047943115234
1233,46.12922668457031
1234,45.9993896484375
1235,45.826377868652344
1236,45.713584899902344
1237,45.462364196777344
1238,45.343780517578125
1239,45.21550750732422
1240,45.16312789916992
1241,45.02837371826172
1242,44.886558532714844
1243,44.79475402832031
1244,44.68162536621094
1245,44.534454345703125
1246,44.38648986816406
1247,44.24586868286133
1248,44.0494270324707
1249,43.95942306518555
1250,43.78739929199219
1251,43.626583099365234
1252,43.511226654052734
1253,43.34559631347656
1254,43.1935920715332
1255,43.11708068847656
1256,42.940460205078125
1257,42.78266525268555
1258,42.704811096191406
1259,42.54160690307617
1260,42.36857986450195
1261,42.23308181762695
1262,42.114036560058594
1263,41.936317443847656
1264,41.782371520996094
1265,41.62907409667969
1266,41.43671417236328
1267,41.28994369506836
1268,41.22078323364258
1269,41.11421585083008
1270,40.932579040527344
1271,40.801151275634766
1272,40.641845703125
1273,40.486385345458984
1274,40.379051208496094
1275,40.25931167602539
1276,40.15449523925781
1277,40.027828216552734
1278,39.842506408691406
1279,39.67128372192383
1280,39.46664810180664
1281,39.34734344482422
1282,39.26249694824219
1283,39.03866195678711
1284,38.89405822753906
1285,38.769615173339844
1286,38.61098861694336
1287,38.423980712890625
1288,38.22814178466797
1289,38.13946533203125
1290,37.98094940185547
1291,37.887691497802734
1292,37.70858383178711
1293,37.62005615234375
1294,37.496498107910156
1295,37.348873138427734
1296,37.25450134277344
1297,37.08837890625
1298,36.922393798828125
1299,36.7730598449707
1300,36.61928176879883
1301,36.46318435668945
1302,36.305416107177734
1303,36.115901947021484
1304,36.011566162109375
1305,35.822811126708984
1306,35.637699127197266
1307,35.44749069213867
1308,35.375911712646484
1309,35.25250244140625
1310,35.13114547729492
1311,34.888763427734375
1312,34.7210807800293
1313,34.625736236572266
1314,34.541297912597656
1315,34.29657745361328
1316,34.036415100097656
1317,33.821754455566406
1318,33.60676574707031
1319,33.49125289916992
1320,33.36235427856445
1321,33.29582977294922
1322,33.15458297729492
1323,32.98777389526367
1324,32.913414001464844
1325,32.799461364746094
1326,32.68208694458008
1327,32.58207702636719
1328,32.421142578125
1329,32.28749465942383
1330,32.18789291381836
1331,31.944379806518555
1332,31.79401969909668
1333,31.601543426513672
1334,31.40754508972168
1335,31.2193603515625
1336,31.085086822509766
1337,30.932762145996094
1338,30.728050231933594
1339,30.604259490966797
1340,30.47563934326172
1341,30.346370697021484
1342,30.21169090270996
1343,30.117708206176758
1344,29.933639526367188
1345,29.753002166748047
1346,29.635881423950195
1347,29.512310028076172
1348,29.412872314453125
1349,29.25993537902832
1350,29.13633918762207
1351,29.03744888305664
1352,28.851133346557617
1353,28.782663345336914
1354,28.594993591308594
1355,28.363954544067383
1356,28.205036163330078
1357,28.061735153198242
1358,27.875852584838867
1359,27.673892974853516
1360,27.488338470458984
1361,27.388662338256836
1362,27.134336471557617
1363,26.880308151245117
1364,26.66450309753418
