Index,R_CUSUM
612, 67.4099032239947178
613, 67.4462406633993226
614, 67.3841526375678512
615, 67.3197344477703439
616, 67.1974310752612638
617, 67.1495732738038242
618, 67.0561086508770927
619, 67.0238829020128577
620, 66.9842366290553315
621, 66.9768163592542862
622, 66.8954039259362787
623, 66.7664288240857644
624, 66.7367236759547495
625, 66.7096107814997623
626, 66.7232426905163720
627, 66.6672003601717620
628, 66.6432273820846177
629, 66.6174661874632790
630, 66.5467393848538364
631, 66.4241787838085855
632, 66.3435412934996549
633, 66.3033214697956623
634, 66.2626005990216953
635, 66.1495759756963082
636, 66.0981574607871920
637, 65.9976698390432688
638, 65.9867330711204403
639, 65.9438997191400347
640, 65.8735010827189029
641, 65.8565139322671058
642, 65.7687044400859406
643, 65.7784908004357476
644, 65.6957103420297983
645, 65.5634517885868036
646, 65.4739336743279807
647, 65.4113889074750716
648, 65.3575755120267274
649, 65.2741475127644719
650, 65.2102785773401337
651, 65.1783529570880518
652, 65.1457938183233551
653, 65.1063003707041190
654, 65.0180377938695102
655, 64.9836786291713793
656, 65.0061265137401705
657, 64.9233390455075607
658, 64.9705263059929905
659, 64.9676251192926060
660, 64.8635386081192564
661, 64.7742219881968992
662, 64.7160978123640405
663, 64.6724058059220255
664, 64.5855795870124183
665, 64.5114044876167299
666, 64.4860446346098684
667, 64.4561226153122107
668, 64.3773428515605417
669, 64.3120506842154214
670, 64.2260019865654357
671, 64.0600940359410203
672, 63.9895351133035035
673, 63.9169545749457058
674, 63.8697241827020719
675, 63.7812603583517159
676, 63.7617924342909390
677, 63.6531725543027704
678, 63.6884718282822035
679, 63.5935447180545239
680, 63.5727057445507668
681, 63.6209567643836067
682, 63.5465440264679984
683, 63.4877769577941180
684, 63.4146699023592078
685, 63.3784439845134884
686, 63.3636042853232624
687, 63.2511230396109170
688, 63.1623646783816071
689, 63.0563756712599002
690, 63.0363364006226803
691, 63.0133954252127495
692, 62.9398180423370732
693, 62.8518260162858269
694, 62.7347615082026095
695, 62.7269591886267861
696, 62.6518944003471319
697, 62.6458506580725327
698, 62.6998759762343809
699, 62.7235119793509028
700, 62.6453343097046940
701, 62.6593915578150487
702, 62.5887537915807997
703, 62.5631542949087560
704, 62.5318193142311003
705, 62.5183590863829934
706, 62.4799622491657018
707, 62.4548776721271537
708, 62.4458128958383298
709, 62.3080762179966499
710, 62.2569125944952901
711, 62.2363315721283996
712, 62.2078118237777673
713, 62.1757734637010557
714, 62.2184527790377047
715, 62.1743615677165522
716, 62.1407238421612647
717, 62.0972563835802447
718, 62.1690535040249159
719, 62.1024649385919290
720, 62.1160433819301261
721, 62.1316370000643587
722, 62.0598296295082008
723, 62.0802180885622548
724, 62.0705136390050853
725, 62.0803215081120001
726, 61.9618337528232814
727, 61.8890262947628784
728, 61.8343051686035281
729, 61.8064065702652883
730, 61.7669711369696870
731, 61.7236166452787813
732, 61.7150572288324497
733, 61.7211803254342755
734, 61.7622936880228934
735, 61.7541553746604777
736, 61.6642264634803112
737, 61.5646754139403996
738, 61.5906606666433873
739, 61.5366683112466717
740, 61.5173796317229318
741, 61.5003240842812389
742, 61.4956930661729757
743, 61.4408343501992107
744, 61.3903355138426292
745, 61.3753669262549408
746, 61.3039756336389630
747, 61.2584501616750998
748, 61.1965964230940926
749, 61.1110109513010116
750, 61.0837591889972984
751, 61.0699023803076670
752, 61.0398579939776269
753, 61.0207792225695016
754, 60.9821969047407677
755, 60.9397800352096226
756, 60.8331104637915629
757, 60.8548387109688065
758, 60.8879788432797540
759, 60.8938517726306117
760, 60.8871124596690407
761, 60.8570921442873569
762, 60.8047546250762991
763, 60.7800147285115600
764, 60.7209811931899779
765, 60.7198615341584613
766, 60.7047443222264462
767, 60.6718750225296617
768, 60.6268811806156549
769, 60.6075948296923528
770, 60.6077679288947593
771, 60.6397814864768279
772, 60.5437658483664194
773, 60.4833981613211193
774, 60.5291631474635921
775, 60.4889559274896129
776, 60.5299885081521509
777, 60.4608146682049892
778, 60.4825110215377677
779, 60.4107212173246921
780, 60.3385657510421396
781, 60.3199221706042863
782, 60.2752149629718161
783, 60.1922242825609572
784, 60.1096247936340546
785, 60.0918855298359418
786, 60.0104132312227918
787, 60.0252796552889336
788, 60.0528877940787211
789, 59.9661292791861058
790, 59.8546352937626480
791, 59.7228936079282064
792, 59.7273102817230779
793, 59.6465131065257381
794, 59.6618620730080238
795, 59.6212269356627189
796, 59.5291329498614843
797, 59.4582676374854131
798, 59.4296579108805716
799, 59.4910513165656454
800, 59.4774340456480672
801, 59.3736245859739782
802, 59.3202356774604738
803, 59.2353052505615381
804, 59.1561648923923968
805, 59.1599814953273082
806, 59.1099271788504197
807, 59.1289739473178528
808, 59.1100457251232001
809, 59.0824152646422789
810, 59.1278999716660891
811, 59.0738729628453783
812, 59.0591146337109905
813, 59.1850170902101382
814, 59.1392518836108536
815, 59.1911043997350816
816, 59.0895197418464306
817, 59.0726802037990026
818, 59.0185037925645588
819, 58.9200568853944873
820, 58.8628112315575720
821, 58.9394675018218592
822, 58.9017432490276533
823, 58.8471525793187453
824, 58.8661808870816401
825, 58.8058583845225016
826, 58.7878860170574171
827, 58.7719846480166694
828, 58.7244094459614487
829, 58.6788552170599615
830, 58.7260265122436422
831, 58.6904096740975305
832, 58.7608169625146601
833, 58.7233880389566210
834, 58.6840055602804256
835, 58.6281937448115826
836, 58.4693648823849159
837, 58.3553641825359932
838, 58.3231920343766106
839, 58.2619530600763724
840, 58.3050481403025032
841, 58.2926087787500506
842, 58.2423190712287706
843, 58.2616917740391145
844, 58.2015617074840037
845, 58.1818748133309782
846, 58.1836835932354219
847, 58.1583753478593124
848, 58.1208188683681755
849, 58.0815240280181371
850, 58.0374123447521839
851, 58.0768116566915324
852, 58.0505903696852030
853, 57.9822507558240261
854, 57.9315485704514472
855, 57.8588974585715192
856, 57.8520223087014287
857, 57.8123456014154300
858, 57.7988369681714573
859, 57.7863793762161677
860, 57.6224170330284693
861, 57.5563183074281994
862, 57.6274630042938156
863, 57.6103744241908657
864, 57.5779616918606507
865, 57.5756793572234287
866, 57.5751340872897543
867, 57.4897127996884052
868, 57.4643087334679663
869, 57.4714966338557645
870, 57.4563968867684167
871, 57.4197089347649410
872, 57.3842989730437338
873, 57.3118747654689003
874, 57.2718939981944786
875, 57.2646823505759315
876, 57.2092235032764336
877, 57.1853736566162283
878, 57.1713903721368553
879, 57.1892109402826350
880, 57.0919238655639347
881, 57.0728660221705439
882, 57.0932190554436119
883, 57.0831757736411447
884, 56.9744931357967062
885, 56.9456029388611000
886, 56.9786788948373157
887, 56.9094267262931908
888, 56.8918164508882853
889, 56.8349160469251160
890, 56.8576660550949100
891, 56.8856744559936445
892, 56.8748306806285058
893, 56.8731790843612686
894, 56.8438825589205337
895, 56.9178894826157347
896, 56.9399344544807633
897, 56.8564747012146086
898, 56.7709062544392395
899, 56.7465980467439834
900, 56.7078049518426539
901, 56.6950601245745105
902, 56.6526070265868640
903, 56.6041201621672343
904, 56.6241943011051632
905, 56.6420230022307152
906, 56.6502424429383282
907, 56.6257875106375934
908, 56.6402003703368138
909, 56.5470155178684877
910, 56.4627888733895134
911, 56.4925537332116647
912, 56.4495479311714803
913, 56.4395596175348473
914, 56.4988040492231960
915, 56.4575796203357427
916, 56.3880386376181377
917, 56.2324031947558893
918, 56.2014780007950634
919, 56.1706744309638211
920, 56.1911296477607323
921, 56.1449431384306479
922, 56.1091617759704775
923, 56.0808366878469826
924, 56.0739904581221111
925, 56.0802626808328171
926, 56.0273577438821704
927, 56.0180645863287623
928, 56.0118933807878605
929, 55.9932184498920478
930, 56.0346083177087735
931, 55.9331281198184342
932, 55.9390150630809728
933, 55.9724319373869150
934, 55.8950605839779584
935, 55.8800169543349838
936, 55.8148745295507425
937, 55.7774111731536806
938, 55.7576156072485816
939, 55.7288599215671496
940, 55.7953627050031429
941, 55.7700742842202999
942, 55.6882815870534955
943, 55.6333822068542787
944, 55.5980369942988375
945, 55.5569696012756253
946, 55.5639925429905048
947, 55.5124285687696499
948, 55.5161851018218471
949, 55.4808763295842979
950, 55.4088025327784379
951, 55.3851796455975034
952, 55.3364091082920027
953, 55.3165342288539392
954, 55.3690063728804631
955, 55.3444311525164636
956, 55.3170862111767860
957, 55.2310953693224747
958, 55.2208299260219633
959, 55.1926574835035950
960, 55.2386664258707896
961, 55.1314870541473638
962, 55.0740988080485678
963, 55.0304324881373574
964, 55.0136347376818264
965, 54.9661539719051149
966, 54.9552129551094239
967, 55.0462132813468230
968, 55.0092793233501212
969, 54.9941411695884455
970, 54.9414465226998914
971, 54.9704454854833386
972, 54.8959034616002626
973, 54.8574806373432438
974, 54.8500641353975453
975, 54.8692909611063442
976, 54.8614321481299640
977, 54.8711387072969643
978, 54.7895016847732279
979, 54.7446890867254865
980, 54.7216556717580573
981, 54.7497970894259964
982, 54.7302729159321473
983, 54.7004041121297746
984, 54.6851764434704819
985, 54.6178501338907978
986, 54.5356925423846093
987, 54.5363116611056569
988, 54.4772029108184057
989, 54.4716755094301632
990, 54.3962601088804121
991, 54.3451091289227932
992, 54.3295004939328550
993, 54.2603506795660309
994, 54.2348758732099867
995, 54.2270399230843196
996, 54.2807519066402833
997, 54.2331420064416960
998, 54.2352471244873868
999, 54.2488320991280446
1000, 54.3352799763529362
1001, 54.3966546720319712
1002, 54.4191678373554879
1003, 54.4609674071553513
1004, 54.4277021520272513
1005, 54.4576152507289066
1006, 54.4123541931928969
1007, 54.4241935019648508
1008, 54.4119995153715053
1009, 54.3718802118796916
1010, 54.3728107042785069
1011, 54.3938320631861245
1012, 54.4048986103012808
1013, 54.3381612829522140
1014, 54.2496861118842517
1015, 54.2230905298196646
1016, 54.1515371632845373
1017, 54.1350484031520125
1018, 54.1173324331380030
1019, 54.0780973404465755
1020, 53.9861470704802571
1021, 53.9491402131128979
1022, 53.9131780611489688
1023, 53.8222517095661175
1024, 53.8323698456519679
1025, 53.8084026262481530
1026, 53.7944199570840738
1027, 53.8047468161230853
1028, 53.8403202293832095
1029, 53.7654694339925356
1030, 53.8533653110148265
1031, 53.8070161921212105
1032, 53.7948769416427908
1033, 53.8032298658177126
1034, 53.7659244848889699
1035, 53.8002345727164553
1036, 53.7698734771610134
1037, 53.7446546952221169
1038, 53.8368265253657512
1039, 53.8230551676399784
1040, 53.8270771191660984
1041, 53.7158096376274585
1042, 53.7067378250106913
1043, 53.6918619493254994
1044, 53.6086798659886341
1045, 53.5822932583388791
1046, 53.5262398249786315
1047, 53.4700607406428929
1048, 53.4513945170089642
1049, 53.4401797557577822
1050, 53.4356139164575694
1051, 53.4806493959490581
1052, 53.4420236284249626
1053, 53.4271133567336847
1054, 53.4221971060037291
1055, 53.4428214935561101
1056, 53.3769049415567167
1057, 53.3641334449162912
1058, 53.3562247326228913
1059, 53.2834228359455579
1060, 53.2090171388304896
1061, 53.2507513654084761
1062, 53.2703511911950613
1063, 53.2278430965008909
1064, 53.2246294065201440
1065, 53.2036667520342377
1066, 53.1547012736446050
1067, 53.1776307733892821
1068, 53.1333346733188989
1069, 53.1254433879770858
1070, 53.1375070902820426
1071, 53.1753874278487970
1072, 53.1315063498634217
1073, 53.1774760009205352
1074, 53.2575327623868588
1075, 53.2491465003234978
1076, 53.1971906072354273
1077, 53.1486359913503463
1078, 53.1100935918516370
1079, 53.1196397998652685
1080, 53.1677773632055306
1081, 53.1552619338948631
1082, 53.1033428840787423
1083, 53.0668134028090250
1084, 53.1049917232768252
1085, 53.0264158392279512
1086, 53.0116362905015421
1087, 52.9711938570289362
1088, 52.9968130266327577
1089, 52.9988183248040059
1090, 52.9727084802761823
1091, 52.8787811016251368
1092, 52.8766100574546840
1093, 52.8110910984187427
1094, 52.7746016519500500
1095, 52.8306032901982690
1096, 52.8967067940385007
1097, 52.9323595648437788
1098, 52.9274024663887772
1099, 52.8878761015999075
1100, 52.8970254738502845
1101, 52.9220232330923466
1102, 52.9488659547184355
1103, 52.8798634115694526
1104, 52.8160362963481731
1105, 52.7642113388929346
1106, 52.7698715383389469
1107, 52.6951344206288610
1108, 52.7194264663739602
1109, 52.6400396639111818
1110, 52.6466020939353641
1111, 52.6300144125999196
1112, 52.6220005158341095
1113, 52.6962028910840061
1114, 52.6800529568892273
1115, 52.6681093016040336
1116, 52.6409928711328803
1117, 52.6635734257339010
1118, 52.7150001718780885
1119, 52.6578177620047185
1120, 52.6582195107101114
1121, 52.5730347360411088
1122, 52.6323372631055548
1123, 52.6421680311391356
1124, 52.6993425492965883
1125, 52.6665791766533005
1126, 52.6683713255041539
1127, 52.7119693784823582
1128, 52.7260882549835515
1129, 52.7550558325132073
1130, 52.8016044164432827
1131, 52.7770162285195141
1132, 52.7721104689760097
1133, 52.7649522735093868
1134, 52.7343842385648998
1135, 52.6313193021901569
1136, 52.5952552684967927
1137, 52.6524519983420021
1138, 52.7458374862896022
1139, 52.6900548130418542
1140, 52.6507883441017128
1141, 52.5463073129460980
1142, 52.5481192554742336
1143, 52.5145912621721749
1144, 52.4490559886185252
1145, 52.4253133472623460
1146, 52.3710760774213071
1147, 52.4040696040939338
1148, 52.4130768677615606
1149, 52.4078043586334417
1150, 52.4392375867510481
1151, 52.4523100829978972
1152, 52.3358605348255708
