"","x"
"917",-2.96366137912174
"918",-0.18629674569235
"919",-0.184969360507192
"920",0.956157855718377
"921",-0.530534350820159
"922",-0.300008016508011
"923",-0.135167025083559
"924",0.342362715846202
"925",0.633585922849807
"926",-0.687271136963626
"927",0.283877298797142
"928",0.352211985769982
"929",0.0720435989949397
"930",1.41051769694869
"931",-1.77767245106981
"932",0.615999142695782
"933",1.22896225680832
"934",-1.24409608123377
"935",0.14515997166162
"936",-0.97408783072716
"937",-0.357837117470895
"938",0.0351061997062907
"939",-0.166184058251807
"940",1.95869081392252
"941",-0.0913230176445649
"942",-1.35399053273263
"943",-0.755079429442434
"944",-0.319911347044842
"945",-0.449007257227137
"946",0.623407222785261
"947",-0.686025712205035
"948",0.547935938972347
"949",-0.32569176604979
"950",-1.14808053382275
"951",-0.0673916599108073
"952",-0.630356799412251
"953",0.0137092500883085
"954",1.62844256438418
"955",-0.0937775972718118
"956",-0.156941275869815
"957",-1.46838495074224
"958",0.221988359070269
"959",-0.179344976398032
"960",1.47678472420916
"961",-1.94715988389951
"962",-0.836023280235876
"963",-0.530733544650051
"964",0.0683711355078267
"965",-0.618561183102081
"966",0.196714341834464
"967",2.47370293966524
"968",-0.386628082485195
"969",0.0992218597131237
"970",-0.741441345088787
"971",1.08321408322791
"972",-1.23231811240474
"973",-0.426285030912518
"974",0.26552862564725
"975",0.859868982225779
"976",0.253183579250177
"977",0.644617101212754
"978",-1.39861107631859
"979",-0.576679857147204
"980",-0.091046961703976
"981",1.05180556376414
"982",-0.0150577671869236
"983",-0.247577426403029
"984",0.0785200196257183
"985",-1.08754410638199
"986",-1.42041602395197
"987",0.429099817005538
"988",-0.907579190590634
"989",0.289213571733371
"990",-1.27467242291055
"991",-0.733375707237662
"992",0.0601139243341935
"993",-1.13829445630568
"994",-0.162944202685804
"995",0.230248052618291
"996",1.60527632696797
"997",-0.661543850098101
"998",0.448896435377766
"999",0.704381147927497
"1000",2.33243274474334
"1001",1.77056466748364
"1002",0.900377076512406
"1003",1.33041337952277
"1004",-0.349297114025542
"1005",1.06218504646339
"1006",-0.619954375360913
"1007",0.655612730433627
"1008",0.117008347831379
"1009",-0.508607874678643
"1010",0.408047777976372
"1011",0.856049618353628
"1012",0.632242441231032
"1013",-1.10858079904139
"1014",-1.59578266766925
"1015",-0.213426682164875
"1016",-1.21977965109438
"1017",0.0101643218961588
"1018",-0.0184709635493768
"1019",-0.500762739141277
"1020",-1.68045069853563
"1021",-0.453275206271736
"1022",-0.431092912733667
"1023",-1.66097567694581
"1024",0.596686039962236
"1025",-0.166463095783764
"1026",0.055545242656171
"1027",0.597736811215371
"1028",1.16082868456631
"1029",-1.30854307025395
"1030",2.32783854597498
"1031",-0.673851906512465
"1032",0.089571637910087
"1033",0.546353665906974
"1034",-0.475224172429115
"1035",1.12401767735353
"1036",-0.322395534538184
"1037",-0.208644401273081
"1038",2.41323111568057
"1039",0.044708506614584
"1040",0.441078339034011
"1041",-2.13591778200756
"1042",0.146230472140731
"1043",0.0153806666754228
"1044",-1.51168864698339
"1045",-0.244028091284348
"1046",-0.907844892875981
"1047",-0.911736687133717
"1048",-0.0749718775782407
"1049",0.0902885026349851
"1050",0.237602287263952
"1051",1.34408901511369
"1052",-0.525405805484439
"1053",0.00303356272416463
"1054",0.225016275674097
"1055",0.794069946263291
"1056",-1.1392589160683
"1057",0.0461347477275937
"1058",0.15352037613072
"1059",-1.29618615421897
"1060",-1.33298888702569
"1061",1.25814636232134
"1062",0.762846841371115
"1063",-0.62442222790975
"1064",0.251348722398184
"1065",-0.1458791671103
"1066",-0.771812260340188
"1067",0.831144418871558
"1068",-0.669852241901714
"1069",0.14118266989665
"1070",0.585123162008673
"1071",1.15970897331962
"1072",-0.665105568766209
"1073",1.33760165726213
"1074",2.09637368882387
"1075",0.12283114389971
"1076",-0.849770321736054
"1077",-0.774964056643512
"1078",-0.552797564323414
"1079",0.518072040675315
"1080",1.37700234337722
"1081",0.0238435223185227
"1082",-0.855435887538396
"1083",-0.513510513937878
"1084",1.15003978321399
"1085",-1.45255940667219
"1086",-0.0322139751635561
"1087",-0.605019297927831
"1088",0.865392189721229
"1089",0.338165200539782
"1090",-0.289164521359941
"1091",-1.80041231336522
"1092",0.241806906875677
"1093",-1.16974512258858
"1094",-0.524422356287642
"1095",1.53334561634241
"1096",1.7567504037783
"1097",1.07757770976975
"1098",0.172528571549158
"1099",-0.597845265700027
"1100",0.484097169333492
"1101",0.835423819970879
"1102",0.875148059930283
"1103",-1.25794426106131
"1104",-1.14372767578468
"1105",-0.877736740348871
"1106",0.39947370911649
"1107",-1.38917129867737
"1108",0.811396958540507
"1109",-1.49443716902069
"1110",0.414974254981422
"1111",-0.100710479813661
"1112",0.0886828577266757
"1113",1.91416077687836
"1114",-0.0945858435917963
"1115",-0.00227302581829405
"1116",-0.340395843462577
"1117",0.762170682677443
"1118",1.40136359862383
"1119",-1.01143121920491
"1120",0.265988790129175
"1121",-1.63492816453736
"1122",1.57103461719764
"1123",0.471682706557319
"1124",1.52089196942533
"1125",-0.475932674555831
"1126",0.289572952993588
"1127",1.21559548600375
"1128",0.560385899327949
"1129",0.888348664269709
"1130",1.27675763900618
"1131",-0.301685352495531
"1132",0.133510145171935
"1133",0.0824092645969074
"1134",-0.437498663145573
"1135",-2.0447654574322
"1136",-0.561081417773187
"1137",1.50364169476101
"1138",2.30353957902807
"1139",-1.00137797453576
"1140",-0.636564617681127
"1141",-2.08120262980903
"1142",0.270950333486192
"1143",-0.51237635963252
"1144",-1.22161618840804
"1145",-0.297764524840073
"1146",-0.973393143111384
"1147",0.955105507380184
"1148",0.423232872609761
"1149",0.106219927694548
"1150",0.916522542024229
"1151",0.509245088372941
"1152",-2.35460690456397
"1153",0.281860512838051
"1154",0.50398246963107
"1155",0.32493030559444
"1156",-0.60176087319796
"1157",0.130197515413201
"1158",-0.15839628801046
"1159",-1.16795371697806
"1160",1.9670700277946
"1161",-1.56514431275314
"1162",-0.675679437159712
"1163",1.18624456882539
"1164",-1.63109059181382
"1165",0.682109487571781
"1166",-0.320206647538758
"1167",-0.353341576951909
"1168",-1.92767736233942
"1169",-0.706878075477181
"1170",0.41353032883301
"1171",-0.402746512188816
"1172",1.20857192298968
"1173",0.0662582697862475
"1174",-0.0114683610910214
"1175",-0.0866432915515463
"1176",0.41434968133833
"1177",1.28749003564992
"1178",0.853323347499598
"1179",0.811749367731535
"1180",1.5418181418445
"1181",-0.424967449372748
"1182",-0.0514008918259099
"1183",1.86424334059456
"1184",-0.489475235090437
"1185",0.728655461612448
"1186",0.306749416840382
"1187",2.03884689939696
"1188",1.59834150913131
"1189",0.239338722570826
"1190",0.601179943661319
"1191",-2.9880038571913
"1192",-0.0628863999273858
"1193",0.68623654601556
"1194",2.46043683226855
"1195",0.129373180939007
"1196",0.627125167673273
"1197",0.0839248610400318
"1198",-1.25280518361314
"1199",0.0890051045761744
"1200",0.629269914241808
"1201",-2.7078939429469
"1202",-2.26426569080499
"1203",-3.00429178286485
"1204",-3.44613056975966
"1205",-1.98570018819853
"1206",-4.29084915360885
"1207",-2.24558696214622
"1208",-2.86404988566957
"1209",-5.61002478348846
"1210",-3.50369691841301
"1211",-1.70735713148315
