Index,Arduino_CUSUM
826,58.787879943847656
827,58.77198028564453
828,58.72439956665039
829,58.67884826660156
830,58.726016998291016
831,58.69040298461914
832,58.76081466674805
833,58.723384857177734
834,58.68400192260742
835,58.62818908691406
836,58.4693603515625
837,58.35536193847656
838,58.32318878173828
839,58.2619514465332
840,58.305049896240234
841,58.29261016845703
842,58.2423210144043
843,58.26169204711914
844,58.201560974121094
845,58.18187713623047
846,58.183685302734375
847,58.15837478637695
848,58.120819091796875
849,58.08152389526367
850,58.037410736083984
851,58.076812744140625
852,58.05059051513672
853,57.98225021362305
854,57.93154525756836
855,57.85889434814453
856,57.852020263671875
857,57.812339782714844
858,57.798831939697266
859,57.786373138427734
860,57.622406005859375
861,57.556312561035156
862,57.62746047973633
863,57.61037063598633
864,57.57796096801758
865,57.575679779052734
866,57.575130462646484
867,57.489707946777344
868,57.46430206298828
869,57.471492767333984
870,57.45639419555664
871,57.41970443725586
872,57.38429641723633
873,57.31187057495117
874,57.271888732910156
875,57.26467514038086
876,57.2092170715332
877,57.18537139892578
878,57.171390533447266
879,57.189208984375
880,57.091922760009766
881,57.07286071777344
882,57.09321212768555
883,57.08317184448242
884,56.9744873046875
885,56.94559097290039
886,56.97867202758789
887,56.909420013427734
888,56.89181137084961
889,56.83491134643555
890,56.857662200927734
891,56.88566589355469
892,56.874820709228516
893,56.8731689453125
894,56.843875885009766
895,56.917884826660156
896,56.9399299621582
897,56.85647201538086
898,56.77090835571289
899,56.74660110473633
900,56.707801818847656
901,56.695064544677734
902,56.652610778808594
903,56.604122161865234
904,56.62419509887695
905,56.642024993896484
906,56.650245666503906
907,56.62579345703125
908,56.64019775390625
909,56.54701614379883
910,56.462791442871094
911,56.4925537109375
912,56.449546813964844
913,56.43955612182617
914,56.498802185058594
915,56.45758056640625
916,56.38804244995117
917,56.23240661621094
918,56.201480865478516
919,56.17068099975586
920,56.19113540649414
921,56.14494705200195
922,56.10916519165039
923,56.08084487915039
924,56.073997497558594
925,56.08026885986328
926,56.027366638183594
927,56.01807403564453
928,56.01190185546875
929,55.99322509765625
930,56.03461456298828
931,55.93313217163086
932,55.93901824951172
933,55.97243881225586
934,55.89506530761719
935,55.88002014160156
936,55.81488037109375
937,55.77741622924805
938,55.757625579833984
939,55.7288703918457
940,55.79537582397461
941,55.77008819580078
942,55.68829345703125
943,55.633392333984375
944,55.598045349121094
945,55.55698013305664
946,55.564002990722656
947,55.5124397277832
948,55.516197204589844
949,55.48088836669922
950,55.4088134765625
951,55.38519287109375
952,55.336421966552734
953,55.31654357910156
954,55.3690185546875
955,55.34444046020508
956,55.31709289550781
957,55.23110580444336
958,55.22084045410156
959,55.19266891479492
960,55.238677978515625
961,55.13150405883789
962,55.0741081237793
963,55.03044128417969
964,55.01364517211914
965,54.96616744995117
966,54.955223083496094
967,55.046226501464844
968,55.00929260253906
969,54.99415588378906
970,54.941463470458984
971,54.970462799072266
972,54.89591979980469
973,54.85749816894531
974,54.85008239746094
975,54.86930847167969
976,54.861446380615234
977,54.871158599853516
978,54.789520263671875
979,54.74470901489258
980,54.721675872802734
981,54.749813079833984
982,54.73029327392578
983,54.70042419433594
984,54.68519592285156
985,54.61787414550781
986,54.53571319580078
987,54.53633499145508
988,54.47722244262695
989,54.47169494628906
990,54.396278381347656
991,54.345130920410156
992,54.32951736450195
993,54.2603645324707
994,54.23488998413086
995,54.227054595947266
996,54.28076171875
997,54.233154296875
998,54.23525619506836
999,54.248844146728516
1000,54.335289001464844
1001,54.39665985107422
1002,54.41917419433594
1003,54.460975646972656
1004,54.427711486816406
1005,54.45762252807617
1006,54.412357330322266
1007,54.42420196533203
1008,54.41200637817383
1009,54.37188720703125
1010,54.37281799316406
1011,54.39384078979492
1012,54.4049072265625
1013,54.338172912597656
1014,54.249691009521484
1015,54.22310256958008
1016,54.15155029296875
1017,54.13506317138672
1018,54.117347717285156
1019,54.0781135559082
1020,53.98616409301758
1021,53.94915771484375
1022,53.91319274902344
1023,53.822265625
1024,53.83238220214844
1025,53.808414459228516
1026,53.79443359375
1027,53.80475997924805
1028,53.840335845947266
1029,53.76548385620117
1030,53.8533821105957
1031,53.80703353881836
1032,53.79489517211914
1033,53.80324935913086
1034,53.76594543457031
1035,53.800254821777344
1036,53.769893646240234
1037,53.74467468261719
1038,53.83684539794922
1039,53.82307434082031
1040,53.827091217041016
1041,53.71582794189453
1042,53.70676040649414
1043,53.6918830871582
1044,53.608699798583984
1045,53.582313537597656
1046,53.52626037597656
1047,53.47007751464844
1048,53.451416015625
1049,53.44020462036133
1050,53.43563461303711
1051,53.480674743652344
1052,53.442047119140625
1053,53.4271354675293
1054,53.422218322753906
1055,53.44284439086914
1056,53.37692642211914
1057,53.36415481567383
1058,53.35624694824219
1059,53.283447265625
1060,53.209041595458984
1061,53.25077819824219
1062,53.2703742980957
1063,53.22787094116211
1064,53.22465515136719
1065,53.20369338989258
1066,53.154727935791016
1067,53.17765426635742
1068,53.13336181640625
1069,53.12547302246094
1070,53.137535095214844
1071,53.1754150390625
1072,53.13153076171875
1073,53.1775016784668
1074,53.2575569152832
1075,53.249168395996094
1076,53.19721221923828
1077,53.148658752441406
1078,53.110111236572266
1079,53.11965560913086
1080,53.16779327392578
1081,53.155277252197266
1082,53.103355407714844
1083,53.06682586669922
1084,53.105003356933594
1085,53.02642822265625
1086,53.01165008544922
1087,52.97121047973633
1088,52.996822357177734
1089,52.99882888793945
1090,52.972721099853516
1091,52.87879180908203
1092,52.87662124633789
1093,52.81110382080078
1094,52.77460861206055
1095,52.83061218261719
1096,52.89671325683594
1097,52.93236541748047
1098,52.92741012573242
1099,52.887882232666016
1100,52.89703369140625
1101,52.92203140258789
1102,52.948875427246094
1103,52.8798713684082
1104,52.81604766845703
1105,52.764225006103516
1106,52.76988220214844
1107,52.69514083862305
1108,52.71943664550781
1109,52.64004898071289
1110,52.64661407470703
1111,52.63002395629883
1112,52.62200927734375
1113,52.69621276855469
1114,52.68006134033203
1115,52.66811752319336
1116,52.640995025634766
1117,52.66358184814453
1118,52.715003967285156
1119,52.65781784057617
1120,52.65822219848633
1121,52.57304000854492
1122,52.63234329223633
1123,52.642173767089844
1124,52.69934844970703
1125,52.66658401489258
1126,52.668373107910156
1127,52.711971282958984
1128,52.72609329223633
1129,52.75505447387695
1130,52.801605224609375
1131,52.77701950073242
1132,52.772117614746094
1133,52.764957427978516
1134,52.7343864440918
1135,52.631324768066406
1136,52.59526062011719
1137,52.65245819091797
1138,52.745845794677734
1139,52.6900634765625
1140,52.650794982910156
1141,52.54631423950195
1142,52.54813003540039
1143,52.51460266113281
1144,52.44906997680664
1145,52.425331115722656
1146,52.37109375
1147,52.40408706665039
1148,52.41309356689453
1149,52.40782165527344
1150,52.43925476074219
1151,52.45232391357422
1152,52.33587646484375
1153,52.3387565612793
1154,52.351749420166016
1155,52.356693267822266
1156,52.31973648071289
1157,52.31596755981445
1158,52.29917907714844
1159,52.23671340942383
1160,52.316314697265625
1161,52.235939025878906
1162,52.19590759277344
1163,52.24031448364258
1164,52.157066345214844
1165,52.178733825683594
1166,52.155006408691406
1167,52.12982177734375
1168,52.033260345458984
1169,51.99211502075195
1170,52.00185775756836
1171,51.974613189697266
1172,52.02056121826172
1173,52.014713287353516
1174,52.00538635253906
1175,51.99269485473633
1176,52.00281524658203
1177,52.05267333984375
1178,52.08286666870117
1179,52.111244201660156
1180,52.17287826538086
1181,52.14515686035156
1182,52.13446807861328
1183,52.210975646972656
1184,52.180477142333984
1185,52.20545196533203
1186,52.21129608154297
1187,52.29604721069336
1188,52.36083221435547
1189,52.36380386352539
1190,52.38331985473633
1191,52.23937225341797
1192,52.228721618652344
1193,52.25226593017578
1194,52.356754302978516
1195,52.35505676269531
1196,52.3761100769043
1197,52.37245559692383
1198,52.307865142822266
1199,52.30453872680664
1200,52.325931549072266
1201,52.195030212402344
1202,52.08439254760742
1203,51.939964294433594
1204,51.77534484863281
1205,51.67744445800781
1206,51.47420883178711
1207,51.36443328857422
1208,51.22639465332031
1209,50.962772369384766
1210,50.795433044433594
1211,50.710262298583984
1212,50.47105407714844
1213,50.393253326416016
1214,50.31480407714844
1215,50.2247200012207
1216,50.077213287353516
1217,49.907249450683594
1218,49.691673278808594
1219,49.543724060058594
1220,49.38901901245117
1221,49.33222198486328
1222,49.19984436035156
1223,49.03105163574219
1224,48.93254470825195
1225,48.82625198364258
1226,48.65929412841797
1227,48.53649139404297
1228,48.36345672607422
1229,48.187652587890625
1230,48.00223159790039
1231,47.8393440246582
1232,47.64901351928711
1233,47.54293441772461
1234,47.42852783203125
1235,47.27852249145508
1236,47.20896911621094
1237,47.08755111694336
1238,46.97494888305664
1239,46.81214141845703
1240,46.73286437988281
1241,46.5937614440918
1242,46.42741394042969
1243,46.3236083984375
1244,46.14175033569336
1245,45.9473991394043
1246,45.86382293701172
1247,45.76506423950195
1248,45.66844940185547
1249,45.55487060546875
1250,45.419403076171875
1251,45.23065948486328
1252,45.061031341552734
1253,44.90475845336914
1254,44.8042106628418
1255,44.65062713623047
1256,44.53700637817383
1257,44.41983413696289
1258,44.258670806884766
1259,44.05205535888672
1260,43.899112701416016
1261,43.73720169067383
1262,43.517967224121094
1263,43.356204986572266
1264,43.2701301574707
1265,43.09150695800781
1266,42.915016174316406
1267,42.85063552856445
1268,42.709232330322266
1269,42.487510681152344
1270,42.28477478027344
1271,42.23848342895508
1272,42.146209716796875
1273,41.99259567260742
1274,41.75586700439453
1275,41.522212982177734
1276,41.31350326538086
1277,41.101741790771484
1278,40.940711975097656
1279,40.85038375854492
1280,40.682552337646484
1281,40.4995231628418
1282,40.29769515991211
1283,40.0941276550293
1284,39.92823791503906
1285,39.72278594970703
1286,39.65705108642578
1287,39.49739074707031
1288,39.39657974243164
1289,39.21956253051758
1290,39.07658386230469
1291,38.8834342956543
1292,38.69919204711914
1293,38.531375885009766
1294,38.37591552734375
1295,38.23786926269531
1296,38.09878921508789
1297,37.98829650878906
1298,37.8040885925293
1299,37.70237350463867
1300,37.578948974609375
1301,37.359954833984375
1302,37.15120315551758
1303,37.076847076416016
1304,36.93804168701172
1305,36.776023864746094
1306,36.6404914855957
1307,36.4310302734375
1308,36.27125549316406
1309,36.15654754638672
1310,35.98430252075195
1311,35.805198669433594
1312,35.620826721191406
1313,35.539886474609375
1314,35.414794921875
1315,35.196346282958984
1316,35.016204833984375
1317,34.77311706542969
1318,34.626007080078125
1319,34.4896354675293
1320,34.32832336425781
1321,34.12689208984375
1322,33.89482116699219
1323,33.72029495239258
1324,33.46097946166992
1325,33.359153747558594
1326,33.17727279663086
1327,32.90147399902344
1328,32.801273345947266
1329,32.668392181396484
1330,32.38886260986328
1331,32.226585388183594
1332,32.028106689453125
1333,31.941762924194336
1334,31.88256072998047
1335,31.740121841430664
1336,31.63777732849121
1337,31.55805206298828
1338,31.387184143066406
1339,31.2607421875
1340,31.0992431640625
1341,30.920833587646484
1342,30.788599014282227
1343,30.625911712646484
1344,30.518085479736328
1345,30.349889755249023
1346,30.151336669921875
1347,30.025108337402344
1348,29.91653823852539
1349,29.69346809387207
1350,29.47715950012207
1351,29.331405639648438
1352,29.18691062927246
1353,29.008209228515625
1354,28.92842674255371
1355,28.698760986328125
1356,28.477039337158203
1357,28.30754280090332
1358,28.16441535949707
1359,27.958486557006836
1360,27.856332778930664
1361,27.689231872558594
1362,27.483047485351562
1363,27.28295135498047
1364,27.087533950805664
