"","x"
"917",1.07625933935365
"918",1.07089132376137
"919",0.421633377427644
"920",-0.12454978063033
"921",0.937192065289507
"922",0.200619126393445
"923",1.44817884292342
"924",-1.28218256537373
"925",-0.084554210547583
"926",1.10161395316682
"927",-0.690699575305395
"928",-1.72541538917727
"929",0.565885692360889
"930",-0.596158417224681
"931",-0.489345024258458
"932",0.768893360822469
"933",2.11461189033211
"934",0.0447809835460714
"935",0.947241069815817
"936",-2.1245087083504
"937",0.0904283264577256
"938",-1.73914879260394
"939",-1.7022883303277
"940",1.40829639529108
"941",0.69816811272235
"942",0.5760854391738
"943",-0.534336060471033
"944",-1.28198635078153
"945",0.429614218440963
"946",-1.12943767906222
"947",2.41976367943378
"948",0.0782761044809724
"949",0.316225234142966
"950",-1.5794002086685
"951",0.518905620032067
"952",1.13539238442515
"953",0.312404463905503
"954",0.05554413008899
"955",1.56545282333373
"956",0.718830766147177
"957",0.634325711079806
"958",1.06590668950288
"959",0.341888554248612
"960",3.14336714054499
"961",0.349950832519039
"962",1.07333545251137
"963",0.916437872494606
"964",0.71765690362959
"965",1.05548502974692
"966",0.350592199470931
"967",-1.93603847989057
"968",-0.800741941084278
"969",2.34293958213089
"970",1.92087838946788
"971",-0.109538639946886
"972",-2.51282078633865
"973",-0.759623633062425
"974",-1.50546286281683
"975",-1.67824570835886
"976",0.950098626350105
"977",0.124953593318981
"978",1.43839197208062
"979",-1.32535121599528
"980",-1.00393459317338
"981",0.642208565811121
"982",1.15655108036238
"983",-0.173573480005486
"984",-0.964569098629924
"985",1.85379901629885
"986",1.68436511079776
"987",1.05731214066179
"988",0.814561626549095
"989",-1.19459693410643
"990",-2.02885658613829
"991",2.12408653976063
"992",0.299219062813124
"993",-0.824643051149339
"994",1.52434567788945
"995",-0.614820405730783
"996",-0.45976066348376
"997",0.443640987583446
"998",-1.39598147444982
"999",-0.502477861628173
"1000",-1.06059878223795
"1001",0.520589072918523
"1002",-1.07969076235228
"1003",0.139238115019273
"1004",-0.0847487849485765
"1005",-0.666639615284596
"1006",-2.51608903200946
"1007",-0.735146797456677
"1008",-1.02012226313509
"1009",0.113554441297307
"1010",-0.473790981840095
"1011",-0.408214704337928
"1012",-0.730433278593614
"1013",-0.221436599406174
"1014",-0.225816524428951
"1015",-2.5468814461283
"1016",1.34700149929703
"1017",0.616408145849969
"1018",0.217564338307888
"1019",-0.804718830400263
"1020",0.68974677762582
"1021",-0.32867201409024
"1022",-0.16468157692584
"1023",-1.3920288797713
"1024",1.46582476120139
"1025",0.0482068082254438
"1026",1.90808383464199
"1027",1.73094452723732
"1028",0.0581458372592962
"1029",0.645328161775171
"1030",1.7256289865063
"1031",-0.528966917456246
"1032",0.166392025612551
"1033",-0.254723574763946
"1034",0.332782359437909
"1035",0.182432812827635
"1036",1.164593749518
"1037",0.593492850727868
"1038",-0.891779729217369
"1039",0.577253310357403
"1040",-0.824905581058043
"1041",-1.15725385762344
"1042",0.777998774006214
"1043",-1.20422178597307
"1044",0.30671410214768
"1045",-0.833658540642056
"1046",1.41814116350375
"1047",0.711786117850718
"1048",-0.402497722862373
"1049",0.799362218714509
"1050",0.426484435556948
"1051",-1.16989866993562
"1052",-0.206200160293019
"1053",-0.930610309243612
"1054",0.449397565791737
"1055",-0.644806454562313
"1056",-0.231422689810958
"1057",-1.23636801144537
"1058",-0.960955298223015
"1059",0.133956281569561
"1060",-0.999052722969284
"1061",-0.141470690813213
"1062",0.167329899648813
"1063",-0.198788612671681
"1064",-0.291207188092097
"1065",-1.73439703424929
"1066",-0.272728331732604
"1067",-1.79992948169682
"1068",1.15274097680304
"1069",-1.003319485592
"1070",0.148210044292539
"1071",0.519496680749176
"1072",0.00543629447576128
"1073",1.34702083465394
"1074",-0.847033417295996
"1075",0.443398017315772
"1076",-0.977149468323314
"1077",2.12449113551361
"1078",0.687698960561541
"1079",-0.343368220180396
"1080",0.785169472673946
"1081",-1.15557746077052
"1082",1.5089163463927
"1083",-1.15549616025736
"1084",-1.55681181020668
"1085",-0.0552479252235566
"1086",0.849193162702715
"1087",-0.0110967225036592
"1088",-0.760313831780719
"1089",1.17579925167624
"1090",2.41444970903476
"1091",-1.95851276822613
"1092",1.4735898934298
"1093",-0.47488396149873
"1094",0.981170983785874
"1095",-1.82435521953656
"1096",-0.260610817352268
"1097",-0.95884531257366
"1098",-0.490295710066525
"1099",-1.07729671360066
"1100",0.369425910544446
"1101",1.21626648113935
"1102",-0.493843235614103
"1103",-0.227784720977188
"1104",-1.11164888704727
"1105",0.995833089409624
"1106",0.561828890946087
"1107",-1.56427855651588
"1108",1.48107701910531
"1109",-1.16920515011223
"1110",-1.05201353746636
"1111",-1.47184552482902
"1112",-1.19343692076419
"1113",-0.347979424691937
"1114",0.532822543149418
"1115",-0.710988575850843
"1116",-0.198989137632404
"1117",-0.281373323518464
"1118",1.17092627520498
"1119",2.28873318592
"1120",-1.06885661449908
"1121",1.90620418856242
"1122",2.13179771847887
"1123",0.231456363015352
"1124",0.896945737827196
"1125",-1.73879271235152
"1126",0.468847940135532
"1127",-0.544147673197739
"1128",-0.165414153808447
"1129",0.552166562572813
"1130",1.0333302116035
"1131",-0.0461788047835456
"1132",2.63870731259579
"1133",0.589005749225018
"1134",-0.202377334229212
"1135",0.441560138002382
"1136",-0.100257702082834
"1137",-1.09340399199111
"1138",0.50324733858265
"1139",0.949240091117635
"1140",0.382802056022312
"1141",0.371578210898053
"1142",0.157216401651425
"1143",0.847939889975375
"1144",-1.28339265650518
"1145",1.1582786080896
"1146",-0.909106213165988
"1147",0.334990705168581
"1148",0.775854081916407
"1149",0.237140152276008
"1150",-1.5598701345872
"1151",0.0243267511888821
"1152",0.334635189158287
"1153",0.989410999147139
"1154",0.500375113541597
"1155",0.576907865455451
"1156",1.14269094011911
"1157",-0.707447814422978
"1158",-0.618559640981128
"1159",-0.0083141961424557
"1160",0.338919733952689
"1161",1.40540629884683
"1162",-0.865269852362635
"1163",-0.873953956620092
"1164",0.7743182008249
"1165",-0.401890241517252
"1166",-0.215137830535894
"1167",0.605256130514011
"1168",-0.614567683647475
"1169",-0.724422931424412
"1170",-0.256942637181777
"1171",-0.392072736349559
"1172",-0.686701961744657
"1173",0.875840340130818
"1174",-0.481057986042492
"1175",0.0683575908680962
"1176",0.137024892815848
"1177",-1.85876851887058
"1178",0.34627657136052
"1179",1.50163381994693
"1180",-0.0137381203294002
"1181",-0.77524519751103
"1182",1.3111581356762
"1183",0.260524556554842
"1184",1.01401700762575
"1185",0.215594208474653
"1186",0.613404626091988
"1187",1.44598848106203
"1188",0.658085900745181
"1189",0.375234496491491
"1190",-0.674688275938179
"1191",0.580480573296274
"1192",-0.414229332226612
"1193",2.18050398539242
"1194",0.342857643650257
"1195",-0.798024661907156
"1196",1.64103616625365
"1197",-0.460005111651252
"1198",-1.58647098860618
"1199",-1.04491567407179
"1200",0.0416536658857592
"1201",-3.43202637747734
"1202",-2.5414088523132
"1203",-3.22935198605932
"1204",-4.85696220984083
"1205",-3.28967417298115
"1206",-1.23285876213081
"1207",-3.44268289730082
"1208",-3.58886440200157
"1209",-3.1205882583529
"1210",-1.34693871813819
"1211",-3.87135456862974
"1212",-2.21933172914222
"1213",-3.61387786931866
